Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Région;Appartement standing;APS;2001;1663;100
Région;Appartement standing;APS;2002;1672;100
Région;Appartement standing;APS;2003;1784;106
Région;Appartement standing;APS;2004;1785;107
Région;Appartement standing;APS;2005;1843;108
Région;Appartement standing;APS;2006;1863;110
Région;Appartement standing;APS;2007;1884;111
Région;Appartement standing;APS;2008;1891;112
Région;Appartement standing;APS;2009;1788;108
Région;Appartement standing;APS;2010;1762;108
Région;Appartement standing;APS;2011;1878;115
Région;Appartement standing;APS;2012;1896;116
Région;Appartement standing;APS;2013;1845;115
Région;Appartement standing;APS;2014;1862;117
Région;Appartement standing;APS;2015;1881;117
Région;Appartement standing;APS;2016;1920;120
Région;Appartement standing;APS;2017;1954;122
Région;Appartement standing;APS;2018;2014;126
Région;Appartement standing;APS;2019;2037;127
Région;Appartement standing;APS;2020;1991;124
Région;Appartement standing;APS;2021;2064;129
Région;Appartement standing;APS;2022;2136;133
Région;Appartement standing;GT;2001;2266;100
Région;Appartement standing;GT;2002;2528;110
Région;Appartement standing;GT;2003;2722;117
Région;Appartement standing;GT;2004;2726;118
Région;Appartement standing;GT;2005;2677;115
Région;Appartement standing;GT;2006;2517;110
Région;Appartement standing;GT;2007;2454;107
Région;Appartement standing;GT;2008;2427;107
Région;Appartement standing;GT;2009;2290;102
Région;Appartement standing;GT;2010;2239;101
Région;Appartement standing;GT;2011;2255;102
Région;Appartement standing;GT;2012;2266;102
Région;Appartement standing;GT;2013;2052;95
Région;Appartement standing;GT;2014;1931;91
Région;Appartement standing;GT;2015;1986;91
Région;Appartement standing;GT;2016;1953;90
Région;Appartement standing;GT;2017;1970;91
Région;Appartement standing;GT;2018;2157;98
Région;Appartement standing;GT;2019;2118;96
Région;Appartement standing;GT;2020;2066;94
Région;Appartement standing;GT;2021;2218;101
Région;Appartement standing;GT;2022;2271;103
Région;Appartement standing;MT;2001;1554;100
Région;Appartement standing;MT;2002;1505;98
Région;Appartement standing;MT;2003;1595;103
Région;Appartement standing;MT;2004;1605;105
Région;Appartement standing;MT;2005;1688;107
Région;Appartement standing;MT;2006;1753;111
Région;Appartement standing;MT;2007;1796;113
Région;Appartement standing;MT;2008;1814;115
Région;Appartement standing;MT;2009;1718;110
Région;Appartement standing;MT;2010;1699;110
Région;Appartement standing;MT;2011;1845;119
Région;Appartement standing;MT;2012;1868;121
Région;Appartement standing;MT;2013;1858;121
Région;Appartement standing;MT;2014;1911;125
Région;Appartement standing;MT;2015;1972;127
Région;Appartement standing;MT;2016;2028;131
Région;Appartement standing;MT;2017;2066;133
Région;Appartement standing;MT;2018;2100;136
Région;Appartement standing;MT;2019;2134;138
Région;Appartement standing;MT;2020;2086;135
Région;Appartement standing;MT;2021;2152;139
Région;Appartement standing;MT;2022;2231;144
Région;Appartement standing;PT;2001;1428;100
Région;Appartement standing;PT;2002;1400;98
Région;Appartement standing;PT;2003;1530;106
Région;Appartement standing;PT;2004;1442;101
Région;Appartement standing;PT;2005;1423;99
Région;Appartement standing;PT;2006;1400;98
Région;Appartement standing;PT;2007;1384;97
Région;Appartement standing;PT;2008;1324;95
Région;Appartement standing;PT;2009;1237;90
Région;Appartement standing;PT;2010;1258;92
Région;Appartement standing;PT;2011;1226;90
Région;Appartement standing;PT;2012;1125;85
Région;Appartement standing;PT;2013;1044;81
Région;Appartement standing;PT;2014;1006;80
Région;Appartement standing;PT;2015;967;76
Région;Appartement standing;PT;2016;981;77
Région;Appartement standing;PT;2017;1016;79
Région;Appartement standing;PT;2018;1095;84
Région;Appartement standing;PT;2019;1143;87
Région;Appartement standing;PT;2020;1120;85
Région;Appartement standing;PT;2021;1158;88
Région;Appartement standing;PT;2022;1198;91
Région;Appartement économique;APE;2001;867;100
Région;Appartement économique;APE;2002;944;109
Région;Appartement économique;APE;2003;1013;117
Région;Appartement économique;APE;2004;1077;126
Région;Appartement économique;APE;2005;1135;133
Région;Appartement économique;APE;2006;1176;141
Région;Appartement économique;APE;2007;1207;146
Région;Appartement économique;APE;2008;1211;151
Région;Appartement économique;APE;2009;1253;159
Région;Appartement économique;APE;2010;1287;166
Région;Appartement économique;APE;2011;1247;159
Région;Appartement économique;APE;2012;1264;163
Région;Appartement économique;APE;2013;1254;164
Région;Appartement économique;APE;2014;1221;161
Région;Appartement économique;APE;2015;1224;178
Région;Appartement économique;APE;2016;1220;178
Région;Appartement économique;APE;2017;1226;179
Région;Appartement économique;APE;2018;1241;181
Région;Appartement économique;APE;2019;1236;181
Région;Appartement économique;APE;2020;1278;187
Région;Appartement économique;APE;2021;1308;191
Région;Appartement économique;APE;2022;1351;197
Région;Appartement économique;GT;2001;1458;100
Région;Appartement économique;GT;2002;1574;107
Région;Appartement économique;GT;2003;1667;113
Région;Appartement économique;GT;2004;1714;117
Région;Appartement économique;GT;2005;1745;116
Région;Appartement économique;GT;2006;1721;115
Région;Appartement économique;GT;2007;1694;114
Région;Appartement économique;GT;2008;1576;109
Région;Appartement économique;GT;2009;1547;108
Région;Appartement économique;GT;2010;1516;107
Région;Appartement économique;GT;2011;1571;110
Région;Appartement économique;GT;2012;1541;109
Région;Appartement économique;GT;2013;1504;108
Région;Appartement économique;GT;2014;1444;105
Région;Appartement économique;GT;2015;1493;107
Région;Appartement économique;GT;2016;1472;106
Région;Appartement économique;GT;2017;1478;106
Région;Appartement économique;GT;2018;1531;109
Région;Appartement économique;GT;2019;1511;108
Région;Appartement économique;GT;2020;1507;109
Région;Appartement économique;GT;2021;1563;112
Région;Appartement économique;GT;2022;1626;116
Région;Appartement économique;MT;2001;621;100
Région;Appartement économique;MT;2002;681;109
Région;Appartement économique;MT;2003;744;119
Région;Appartement économique;MT;2004;820;130
Région;Appartement économique;MT;2005;891;140
Région;Appartement économique;MT;2006;969;152
Région;Appartement économique;MT;2007;1031;162
Région;Appartement économique;MT;2008;1093;171
Région;Appartement économique;MT;2009;1168;182
Région;Appartement économique;MT;2010;1233;193
Région;Appartement économique;MT;2011;1137;180
Région;Appartement économique;MT;2012;1182;187
Région;Appartement économique;MT;2013;1183;188
Région;Appartement économique;MT;2014;1160;185
Région;Appartement économique;MT;2015;1217;194
Région;Appartement économique;MT;2016;1218;195
Région;Appartement économique;MT;2017;1224;195
Région;Appartement économique;MT;2018;1228;196
Région;Appartement économique;MT;2019;1224;196
Région;Appartement économique;MT;2020;1286;205
Région;Appartement économique;MT;2021;1336;213
Région;Appartement économique;MT;2022;1374;219
Région;Appartement économique;PT;2001;461;100
Région;Appartement économique;PT;2002;514;111
Région;Appartement économique;PT;2003;561;121
Région;Appartement économique;PT;2004;618;133
Région;Appartement économique;PT;2005;692;146
Région;Appartement économique;PT;2006;731;155
Région;Appartement économique;PT;2007;767;162
Région;Appartement économique;PT;2008;813;171
Région;Appartement économique;PT;2009;878;183
Région;Appartement économique;PT;2010;937;196
Région;Appartement économique;PT;2011;918;193
Région;Appartement économique;PT;2012;923;195
Région;Appartement économique;PT;2013;932;198
Région;Appartement économique;PT;2014;921;197
Région;Appartement économique;PT;2015;964;205
Région;Appartement économique;PT;2016;960;205
Région;Appartement économique;PT;2017;970;207
Région;Appartement économique;PT;2018;979;210
Région;Appartement économique;PT;2019;986;212
Région;Appartement économique;PT;2020;1015;218
Région;Appartement économique;PT;2021;959;208
Région;Appartement économique;PT;2022;997;216
Région;Maison sur lot économique;GT;2001;1074;100
Région;Maison sur lot économique;GT;2002;1150;107
Région;Maison sur lot économique;GT;2003;1259;116
Région;Maison sur lot économique;GT;2004;1326;122
Région;Maison sur lot économique;GT;2005;1410;127
Région;Maison sur lot économique;GT;2006;1422;128
Région;Maison sur lot économique;GT;2007;1428;129
Région;Maison sur lot économique;GT;2008;1466;132
Région;Maison sur lot économique;GT;2009;1387;126
Région;Maison sur lot économique;GT;2010;1500;135
Région;Maison sur lot économique;GT;2011;1477;133
Région;Maison sur lot économique;GT;2012;1418;129
Région;Maison sur lot économique;GT;2013;1358;125
Région;Maison sur lot économique;GT;2014;1313;122
Région;Maison sur lot économique;GT;2015;1347;124
Région;Maison sur lot économique;GT;2016;1338;123
Région;Maison sur lot économique;GT;2017;1343;124
Région;Maison sur lot économique;GT;2018;1348;125
Région;Maison sur lot économique;GT;2019;1342;124
Région;Maison sur lot économique;GT;2020;1407;130
Région;Maison sur lot économique;GT;2021;1422;131
Région;Maison sur lot économique;GT;2022;1493;137
Région;Maison sur lot économique;MLE;2001;788;100
Région;Maison sur lot économique;MLE;2002;842;107
Région;Maison sur lot économique;MLE;2003;905;114
Région;Maison sur lot économique;MLE;2004;944;119
Région;Maison sur lot économique;MLE;2005;1005;124
Région;Maison sur lot économique;MLE;2006;1035;129
Région;Maison sur lot économique;MLE;2007;1071;134
Région;Maison sur lot économique;MLE;2008;1150;145
Région;Maison sur lot économique;MLE;2009;1095;139
Région;Maison sur lot économique;MLE;2010;1162;147
Région;Maison sur lot économique;MLE;2011;1159;147
Région;Maison sur lot économique;MLE;2012;1169;150
Région;Maison sur lot économique;MLE;2013;1165;151
Région;Maison sur lot économique;MLE;2014;1157;152
Région;Maison sur lot économique;MLE;2015;1159;164
Région;Maison sur lot économique;MLE;2016;1161;165
Région;Maison sur lot économique;MLE;2017;1168;166
Région;Maison sur lot économique;MLE;2018;1175;167
Région;Maison sur lot économique;MLE;2019;1179;169
Région;Maison sur lot économique;MLE;2020;1178;168
Région;Maison sur lot économique;MLE;2021;1155;165
Région;Maison sur lot économique;MLE;2022;1198;170
Région;Maison sur lot économique;MT;2001;711;100
Région;Maison sur lot économique;MT;2002;758;106
Région;Maison sur lot économique;MT;2003;797;112
Région;Maison sur lot économique;MT;2004;818;115
Région;Maison sur lot économique;MT;2005;876;121
Région;Maison sur lot économique;MT;2006;916;127
Région;Maison sur lot économique;MT;2007;968;134
Région;Maison sur lot économique;MT;2008;1076;148
Région;Maison sur lot économique;MT;2009;1020;141
Région;Maison sur lot économique;MT;2010;1071;148
Région;Maison sur lot économique;MT;2011;1079;149
Région;Maison sur lot économique;MT;2012;1122;155
Région;Maison sur lot économique;MT;2013;1140;158
Région;Maison sur lot économique;MT;2014;1146;159
Région;Maison sur lot économique;MT;2015;1196;165
Région;Maison sur lot économique;MT;2016;1198;166
Région;Maison sur lot économique;MT;2017;1205;167
Région;Maison sur lot économique;MT;2018;1212;168
Région;Maison sur lot économique;MT;2019;1218;169
Région;Maison sur lot économique;MT;2020;1184;165
Région;Maison sur lot économique;MT;2021;1149;160
Région;Maison sur lot économique;MT;2022;1187;166
Région;Maison sur lot économique;PT;2001;409;100
Région;Maison sur lot économique;PT;2002;445;108
Région;Maison sur lot économique;PT;2003;489;119
Région;Maison sur lot économique;PT;2004;531;129
Région;Maison sur lot économique;PT;2005;547;131
Région;Maison sur lot économique;PT;2006;582;139
Région;Maison sur lot économique;PT;2007;620;148
Région;Maison sur lot économique;PT;2008;670;159
Région;Maison sur lot économique;PT;2009;679;161
Région;Maison sur lot économique;PT;2010;707;169
Région;Maison sur lot économique;PT;2011;705;170
Région;Maison sur lot économique;PT;2012;745;179
Région;Maison sur lot économique;PT;2013;779;187
Région;Maison sur lot économique;PT;2014;799;193
Région;Maison sur lot économique;PT;2015;847;203
Région;Maison sur lot économique;PT;2016;862;207
Région;Maison sur lot économique;PT;2017;870;209
Région;Maison sur lot économique;PT;2018;880;212
Région;Maison sur lot économique;PT;2019;892;216
Région;Maison sur lot économique;PT;2020;910;219
Région;Maison sur lot économique;PT;2021;882;214
Région;Maison sur lot économique;PT;2022;909;220
Région;Total région;MLE;2001;1013;100
Région;Total région;MLE;2002;1063;106
Région;Total région;MLE;2003;1143;114
Région;Total région;MLE;2004;1191;120
Région;Total région;MLE;2005;1261;125
Région;Total région;MLE;2006;1299;130
Région;Total région;MLE;2007;1333;135
Région;Total région;MLE;2008;1382;142
Région;Total région;MLE;2009;1362;142
Région;Total région;MLE;2010;1410;149
Région;Total région;MLE;2011;1405;147
Région;Total région;MLE;2012;1413;150
Région;Total région;MLE;2013;1398;151
Région;Total région;MLE;2014;1381;150
Région;Total région;MLE;2015;1381;161
Région;Total région;MLE;2016;1386;162
Région;Total région;MLE;2017;1399;163
Région;Total région;MLE;2018;1422;165
Région;Total région;MLE;2019;1426;166
Région;Total région;MLE;2020;1427;167
Région;Total région;MLE;2021;1445;168
Région;Total région;MLE;2022;1492;173
Région;Villa;GT;2001;3918;100
Région;Villa;GT;2002;4195;106
Région;Villa;GT;2003;4613;117
Région;Villa;GT;2004;5149;130
Région;Villa;GT;2005;5180;130
Région;Villa;GT;2006;5477;137
Région;Villa;GT;2007;5502;138
Région;Villa;GT;2008;5893;147
Région;Villa;GT;2009;6322;157
Région;Villa;GT;2010;7012;174
Région;Villa;GT;2011;7281;181
Région;Villa;GT;2012;7242;180
Région;Villa;GT;2013;7220;180
Région;Villa;GT;2014;7226;180
Région;Villa;GT;2015;7397;182
Région;Villa;GT;2016;7538;185
Région;Villa;GT;2017;7592;187
Région;Villa;GT;2018;7702;189
Région;Villa;GT;2019;7854;193
Région;Villa;GT;2020;7360;182
Région;Villa;GT;2021;7925;195
Région;Villa;GT;2022;8051;198
Région;Villa;MT;2001;3405;100
Région;Villa;MT;2002;3073;91
Région;Villa;MT;2003;3323;98
Région;Villa;MT;2004;3496;104
Région;Villa;MT;2005;3378;99
Région;Villa;MT;2006;3526;103
Région;Villa;MT;2007;3592;106
Région;Villa;MT;2008;3894;114
Région;Villa;MT;2009;3931;114
Région;Villa;MT;2010;4429;128
Région;Villa;MT;2011;4256;124
Région;Villa;MT;2012;4157;121
Région;Villa;MT;2013;4087;120
Région;Villa;MT;2014;4004;118
Région;Villa;MT;2015;4088;119
Région;Villa;MT;2016;4083;120
Région;Villa;MT;2017;4165;122
Région;Villa;MT;2018;4412;128
Région;Villa;MT;2019;4429;129
Région;Villa;MT;2020;4267;125
Région;Villa;MT;2021;4461;131
Région;Villa;MT;2022;4555;133
Région;Villa;PT;2001;1880;100
Région;Villa;PT;2002;2033;108
Région;Villa;PT;2003;2287;122
Région;Villa;PT;2004;2489;132
Région;Villa;PT;2005;2480;132
Région;Villa;PT;2006;2602;138
Région;Villa;PT;2007;2707;143
Région;Villa;PT;2008;2982;157
Région;Villa;PT;2009;2914;153
Région;Villa;PT;2010;2894;153
Région;Villa;PT;2011;2811;148
Région;Villa;PT;2012;2670;141
Région;Villa;PT;2013;2659;141
Région;Villa;PT;2014;2599;138
Région;Villa;PT;2015;2668;141
Région;Villa;PT;2016;2658;141
Région;Villa;PT;2017;2703;143
Région;Villa;PT;2018;2720;144
Région;Villa;PT;2019;2724;145
Région;Villa;PT;2020;2710;144
Région;Villa;PT;2021;2809;149
Région;Villa;PT;2022;2848;151
Région;Villa;VIL;2001;2706;100
Région;Villa;VIL;2002;2635;100
Région;Villa;VIL;2003;2895;110
Région;Villa;VIL;2004;3104;119
Région;Villa;VIL;2005;3043;116
Région;Villa;VIL;2006;3186;122
Région;Villa;VIL;2007;3268;125
Région;Villa;VIL;2008;3561;136
Région;Villa;VIL;2009;3570;135
Région;Villa;VIL;2010;3834;142
Région;Villa;VIL;2011;3726;138
Région;Villa;VIL;2012;3612;134
Région;Villa;VIL;2013;3574;133
Région;Villa;VIL;2014;3506;131
Région;Villa;VIL;2015;3563;135
Région;Villa;VIL;2016;3565;136
Région;Villa;VIL;2017;3626;138
Région;Villa;VIL;2018;3740;141
Région;Villa;VIL;2019;3759;142
Région;Villa;VIL;2020;3660;139
Région;Villa;VIL;2021;3831;145
Région;Villa;VIL;2022;3899;148
Tanger;Appartement standing;APS;2001;2217;100
Tanger;Appartement standing;APS;2002;2241;100
Tanger;Appartement standing;APS;2003;2400;107
Tanger;Appartement standing;APS;2004;2375;106
Tanger;Appartement standing;APS;2005;2400;108
Tanger;Appartement standing;APS;2006;2425;110
Tanger;Appartement standing;APS;2007;2445;111
Tanger;Appartement standing;APS;2008;2443;111
Tanger;Appartement standing;APS;2009;2282;104
Tanger;Appartement standing;APS;2010;2191;100
Tanger;Appartement standing;APS;2011;2352;107
Tanger;Appartement standing;APS;2012;2358;108
Tanger;Appartement standing;APS;2013;2257;104
Tanger;Appartement standing;APS;2014;2257;105
Tanger;Appartement standing;APS;2015;2250;106
Tanger;Appartement standing;APS;2016;2283;108
Tanger;Appartement standing;APS;2017;2325;110
Tanger;Appartement standing;APS;2018;2406;113
Tanger;Appartement standing;APS;2019;2430;114
Tanger;Appartement standing;APS;2020;2378;112
Tanger;Appartement standing;APS;2021;2471;116
Tanger;Appartement standing;APS;2022;2563;121
Tanger;Appartement standing;GT;2001;3000;100
Tanger;Appartement standing;GT;2002;3435;115
Tanger;Appartement standing;GT;2003;3744;125
Tanger;Appartement standing;GT;2004;3700;123
Tanger;Appartement standing;GT;2005;3469;116
Tanger;Appartement standing;GT;2006;3187;106
Tanger;Appartement standing;GT;2007;3107;104
Tanger;Appartement standing;GT;2008;3034;101
Tanger;Appartement standing;GT;2009;2830;94
Tanger;Appartement standing;GT;2010;2704;90
Tanger;Appartement standing;GT;2011;2734;91
Tanger;Appartement standing;GT;2012;2750;92
Tanger;Appartement standing;GT;2013;2401;80
Tanger;Appartement standing;GT;2014;2188;73
Tanger;Appartement standing;GT;2015;2249;75
Tanger;Appartement standing;GT;2016;2193;73
Tanger;Appartement standing;GT;2017;2213;74
Tanger;Appartement standing;GT;2018;2509;84
Tanger;Appartement standing;GT;2019;2445;81
Tanger;Appartement standing;GT;2020;2378;79
Tanger;Appartement standing;GT;2021;2563;85
Tanger;Appartement standing;GT;2022;2615;87
Tanger;Appartement standing;MT;2001;2023;100
Tanger;Appartement standing;MT;2002;1942;96
Tanger;Appartement standing;MT;2003;2062;102
Tanger;Appartement standing;MT;2004;2045;101
Tanger;Appartement standing;MT;2005;2139;106
Tanger;Appartement standing;MT;2006;2245;111
Tanger;Appartement standing;MT;2007;2292;113
Tanger;Appartement standing;MT;2008;2310;114
Tanger;Appartement standing;MT;2009;2160;107
Tanger;Appartement standing;MT;2010;2076;103
Tanger;Appartement standing;MT;2011;2276;113
Tanger;Appartement standing;MT;2012;2284;113
Tanger;Appartement standing;MT;2013;2248;111
Tanger;Appartement standing;MT;2014;2305;114
Tanger;Appartement standing;MT;2015;2351;116
Tanger;Appartement standing;MT;2016;2403;119
Tanger;Appartement standing;MT;2017;2448;121
Tanger;Appartement standing;MT;2018;2485;123
Tanger;Appartement standing;MT;2019;2523;125
Tanger;Appartement standing;MT;2020;2472;122
Tanger;Appartement standing;MT;2021;2550;126
Tanger;Appartement standing;MT;2022;2653;131
Tanger;Appartement standing;PT;2001;1869;100
Tanger;Appartement standing;PT;2002;1835;98
Tanger;Appartement standing;PT;2003;2029;109
Tanger;Appartement standing;PT;2004;1872;100
Tanger;Appartement standing;PT;2005;1771;95
Tanger;Appartement standing;PT;2006;1729;93
Tanger;Appartement standing;PT;2007;1706;91
Tanger;Appartement standing;PT;2008;1588;85
Tanger;Appartement standing;PT;2009;1451;78
Tanger;Appartement standing;PT;2010;1465;78
Tanger;Appartement standing;PT;2011;1401;75
Tanger;Appartement standing;PT;2012;1229;66
Tanger;Appartement standing;PT;2013;1077;58
Tanger;Appartement standing;PT;2014;998;53
Tanger;Appartement standing;PT;2015;936;50
Tanger;Appartement standing;PT;2016;947;51
Tanger;Appartement standing;PT;2017;993;53
Tanger;Appartement standing;PT;2018;1109;59
Tanger;Appartement standing;PT;2019;1178;63
Tanger;Appartement standing;PT;2020;1163;62
Tanger;Appartement standing;PT;2021;1213;65
Tanger;Appartement standing;PT;2022;1267;68
Tanger;Appartement économique;APE;2001;1063;100
Tanger;Appartement économique;APE;2002;1184;112
Tanger;Appartement économique;APE;2003;1285;123
Tanger;Appartement économique;APE;2004;1376;135
Tanger;Appartement économique;APE;2005;1407;141
Tanger;Appartement économique;APE;2006;1466;151
Tanger;Appartement économique;APE;2007;1512;159
Tanger;Appartement économique;APE;2008;1507;165
Tanger;Appartement économique;APE;2009;1584;178
Tanger;Appartement économique;APE;2010;1611;185
Tanger;Appartement économique;APE;2011;1527;170
Tanger;Appartement économique;APE;2012;1532;172
Tanger;Appartement économique;APE;2013;1492;168
Tanger;Appartement économique;APE;2014;1421;162
Tanger;Appartement économique;APE;2015;1409;179
Tanger;Appartement économique;APE;2016;1388;177
Tanger;Appartement économique;APE;2017;1393;178
Tanger;Appartement économique;APE;2018;1404;178
Tanger;Appartement économique;APE;2019;1388;176
Tanger;Appartement économique;APE;2020;1457;187
Tanger;Appartement économique;APE;2021;1484;188
Tanger;Appartement économique;APE;2022;1539;195
Tanger;Appartement économique;GT;2001;1947;100
Tanger;Appartement économique;GT;2002;2138;110
Tanger;Appartement économique;GT;2003;2275;117
Tanger;Appartement économique;GT;2004;2337;120
Tanger;Appartement économique;GT;2005;2300;118
Tanger;Appartement économique;GT;2006;2250;116
Tanger;Appartement économique;GT;2007;2212;114
Tanger;Appartement économique;GT;2008;1978;102
Tanger;Appartement économique;GT;2009;1938;100
Tanger;Appartement économique;GT;2010;1852;95
Tanger;Appartement économique;GT;2011;1954;100
Tanger;Appartement économique;GT;2012;1892;97
Tanger;Appartement économique;GT;2013;1812;93
Tanger;Appartement économique;GT;2014;1689;87
Tanger;Appartement économique;GT;2015;1731;89
Tanger;Appartement économique;GT;2016;1692;87
Tanger;Appartement économique;GT;2017;1695;87
Tanger;Appartement économique;GT;2018;1781;91
Tanger;Appartement économique;GT;2019;1748;90
Tanger;Appartement économique;GT;2020;1728;89
Tanger;Appartement économique;GT;2021;1801;93
Tanger;Appartement économique;GT;2022;1889;97
Tanger;Appartement économique;MT;2001;698;100
Tanger;Appartement économique;MT;2002;793;114
Tanger;Appartement économique;MT;2003;884;127
Tanger;Appartement économique;MT;2004;993;142
Tanger;Appartement économique;MT;2005;1049;150
Tanger;Appartement économique;MT;2006;1169;167
Tanger;Appartement économique;MT;2007;1258;180
Tanger;Appartement économique;MT;2008;1361;195
Tanger;Appartement économique;MT;2009;1496;214
Tanger;Appartement économique;MT;2010;1573;225
Tanger;Appartement économique;MT;2011;1379;198
Tanger;Appartement économique;MT;2012;1424;204
Tanger;Appartement économique;MT;2013;1396;200
Tanger;Appartement économique;MT;2014;1343;192
Tanger;Appartement économique;MT;2015;1387;199
Tanger;Appartement économique;MT;2016;1371;196
Tanger;Appartement économique;MT;2017;1375;197
Tanger;Appartement économique;MT;2018;1364;195
Tanger;Appartement économique;MT;2019;1349;193
Tanger;Appartement économique;MT;2020;1458;209
Tanger;Appartement économique;MT;2021;1509;216
Tanger;Appartement économique;MT;2022;1557;223
Tanger;Appartement économique;PT;2001;549;100
Tanger;Appartement économique;PT;2002;625;114
Tanger;Appartement économique;PT;2003;686;125
Tanger;Appartement économique;PT;2004;765;139
Tanger;Appartement économique;PT;2005;851;155
Tanger;Appartement économique;PT;2006;903;165
Tanger;Appartement économique;PT;2007;961;175
Tanger;Appartement économique;PT;2008;1033;188
Tanger;Appartement économique;PT;2009;1140;208
Tanger;Appartement économique;PT;2010;1219;222
Tanger;Appartement économique;PT;2011;1165;212
Tanger;Appartement économique;PT;2012;1156;211
Tanger;Appartement économique;PT;2013;1157;211
Tanger;Appartement économique;PT;2014;1128;206
Tanger;Appartement économique;PT;2015;1158;211
Tanger;Appartement économique;PT;2016;1142;208
Tanger;Appartement économique;PT;2017;1149;209
Tanger;Appartement économique;PT;2018;1151;210
Tanger;Appartement économique;PT;2019;1149;209
Tanger;Appartement économique;PT;2020;1189;217
Tanger;Appartement économique;PT;2021;1098;200
Tanger;Appartement économique;PT;2022;1142;208
Tanger;Maison sur lot économique;GT;2001;1350;100
Tanger;Maison sur lot économique;GT;2002;1469;109
Tanger;Maison sur lot économique;GT;2003;1620;120
Tanger;Maison sur lot économique;GT;2004;1702;126
Tanger;Maison sur lot économique;GT;2005;1735;129
Tanger;Maison sur lot économique;GT;2006;1754;130
Tanger;Maison sur lot économique;GT;2007;1749;130
Tanger;Maison sur lot économique;GT;2008;1786;132
Tanger;Maison sur lot économique;GT;2009;1674;124
Tanger;Maison sur lot économique;GT;2010;1854;137
Tanger;Maison sur lot économique;GT;2011;1810;134
Tanger;Maison sur lot économique;GT;2012;1694;126
Tanger;Maison sur lot économique;GT;2013;1575;117
Tanger;Maison sur lot économique;GT;2014;1483;110
Tanger;Maison sur lot économique;GT;2015;1506;112
Tanger;Maison sur lot économique;GT;2016;1489;110
Tanger;Maison sur lot économique;GT;2017;1483;110
Tanger;Maison sur lot économique;GT;2018;1484;110
Tanger;Maison sur lot économique;GT;2019;1472;109
Tanger;Maison sur lot économique;GT;2020;1574;117
Tanger;Maison sur lot économique;GT;2021;1575;117
Tanger;Maison sur lot économique;GT;2022;1681;125
Tanger;Maison sur lot économique;MLE;2001;915;100
Tanger;Maison sur lot économique;MLE;2002;995;109
Tanger;Maison sur lot économique;MLE;2003;1096;120
Tanger;Maison sur lot économique;MLE;2004;1145;125
Tanger;Maison sur lot économique;MLE;2005;1178;129
Tanger;Maison sur lot économique;MLE;2006;1224;135
Tanger;Maison sur lot économique;MLE;2007;1269;141
Tanger;Maison sur lot économique;MLE;2008;1385;156
Tanger;Maison sur lot économique;MLE;2009;1300;147
Tanger;Maison sur lot économique;MLE;2010;1389;156
Tanger;Maison sur lot économique;MLE;2011;1372;154
Tanger;Maison sur lot économique;MLE;2012;1375;157
Tanger;Maison sur lot économique;MLE;2013;1351;157
Tanger;Maison sur lot économique;MLE;2014;1321;154
Tanger;Maison sur lot économique;MLE;2015;1321;167
Tanger;Maison sur lot économique;MLE;2016;1317;166
Tanger;Maison sur lot économique;MLE;2017;1318;167
Tanger;Maison sur lot économique;MLE;2018;1319;167
Tanger;Maison sur lot économique;MLE;2019;1322;167
Tanger;Maison sur lot économique;MLE;2020;1326;167
Tanger;Maison sur lot économique;MLE;2021;1281;161
Tanger;Maison sur lot économique;MLE;2022;1341;167
Tanger;Maison sur lot économique;MT;2001;775;100
Tanger;Maison sur lot économique;MT;2002;841;109
Tanger;Maison sur lot économique;MT;2003;925;119
Tanger;Maison sur lot économique;MT;2004;953;123
Tanger;Maison sur lot économique;MT;2005;997;129
Tanger;Maison sur lot économique;MT;2006;1058;137
Tanger;Maison sur lot économique;MT;2007;1129;146
Tanger;Maison sur lot économique;MT;2008;1298;167
Tanger;Maison sur lot économique;MT;2009;1204;155
Tanger;Maison sur lot économique;MT;2010;1260;163
Tanger;Maison sur lot économique;MT;2011;1258;162
Tanger;Maison sur lot économique;MT;2012;1316;170
Tanger;Maison sur lot économique;MT;2013;1329;172
Tanger;Maison sur lot économique;MT;2014;1322;171
Tanger;Maison sur lot économique;MT;2015;1368;177
Tanger;Maison sur lot économique;MT;2016;1363;176
Tanger;Maison sur lot économique;MT;2017;1367;176
Tanger;Maison sur lot économique;MT;2018;1368;177
Tanger;Maison sur lot économique;MT;2019;1375;177
Tanger;Maison sur lot économique;MT;2020;1332;172
Tanger;Maison sur lot économique;MT;2021;1271;164
Tanger;Maison sur lot économique;MT;2022;1323;171
Tanger;Maison sur lot économique;PT;2001;500;100
Tanger;Maison sur lot économique;PT;2002;547;109
Tanger;Maison sur lot économique;PT;2003;607;121
Tanger;Maison sur lot économique;PT;2004;667;133
Tanger;Maison sur lot économique;PT;2005;657;131
Tanger;Maison sur lot économique;PT;2006;696;139
Tanger;Maison sur lot économique;PT;2007;750;150
Tanger;Maison sur lot économique;PT;2008;832;166
Tanger;Maison sur lot économique;PT;2009;839;168
Tanger;Maison sur lot économique;PT;2010;860;172
Tanger;Maison sur lot économique;PT;2011;840;168
Tanger;Maison sur lot économique;PT;2012;890;178
Tanger;Maison sur lot économique;PT;2013;929;186
Tanger;Maison sur lot économique;PT;2014;945;189
Tanger;Maison sur lot économique;PT;2015;988;198
